# BiLBO Data Export. 
#  running time, centroid_hist_x, centroid_hist_y, peak_hist_x, peak_hist_y
1.469791951348000050e+09,6.442057821449494668e+02,3.759405131726753098e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791951881000042e+09,6.458574408202479162e+02,3.764693261575102383e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791952416000128e+09,6.461173050649374545e+02,3.765237914192388189e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791952956000090e+09,6.458482912200960300e+02,3.765085333750148493e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791953524000168e+09,6.451981150465628616e+02,3.755993247997298567e+02,6.430000000000000000e+02,3.810000000000000000e+02
1.469791954057000160e+09,6.501151618347607837e+02,3.749905246145819433e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469791954588999987e+09,6.503222631469818680e+02,3.759452668020556985e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791955126000166e+09,6.506602305616921740e+02,3.754948875535192769e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791955660000086e+09,6.484725596213353356e+02,3.747063280676084673e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791956200000048e+09,6.491915493996514215e+02,3.748572569785889641e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791956733999968e+09,6.482719955428881349e+02,3.743652219774587593e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469791957274000168e+09,6.517615384297058654e+02,3.647309317591426634e+02,6.410000000000000000e+02,3.810000000000000000e+02
1.469791957807000160e+09,6.502709224142604398e+02,3.683636794612795597e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791958341000080e+09,6.513842697983930066e+02,3.692716309593288315e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791958876000166e+09,6.520841851246672150e+02,3.698456108274713756e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791959416000128e+09,6.526789768245677124e+02,3.675163567676748926e+02,6.380000000000000000e+02,3.780000000000000000e+02
1.469791959952000141e+09,6.519864866940650927e+02,3.692941332543458657e+02,6.420000000000000000e+02,3.810000000000000000e+02
1.469791960490000010e+09,6.519252096833519090e+02,3.694091666397283120e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469791961024000168e+09,6.523894879201227468e+02,3.719720205012475276e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469791961561000109e+09,6.518510580729218873e+02,3.766192291009732003e+02,6.420000000000000000e+02,3.790000000000000000e+02
1.469791962096000195e+09,6.486133992223788027e+02,3.767855138960018735e+02,6.420000000000000000e+02,3.770000000000000000e+02
1.469791962677999973e+09,6.483574968080961298e+02,3.768696936459529070e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791963215000153e+09,6.501290421578996757e+02,3.773915560915897345e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469791963752000093e+09,6.462278175575045225e+02,3.773446214703232044e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791964288000107e+09,6.487329321653606939e+02,3.762377184362073308e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791964822000027e+09,6.483350224254292016e+02,3.761917688350800404e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791965358999968e+09,6.494271547670027758e+02,3.756227975489967434e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791965894000053e+09,6.517768567125339132e+02,3.755606890489489729e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791966429000139e+09,6.527301052883706234e+02,3.749840341535598327e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791966970000029e+09,6.511893030023371693e+02,3.716310938553667143e+02,6.420000000000000000e+02,3.800000000000000000e+02
1.469791967506000042e+09,6.490049964196869041e+02,3.706639160527542458e+02,6.410000000000000000e+02,3.760000000000000000e+02
1.469791968050000191e+09,6.495296957910333049e+02,3.738619888319837514e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791968584000111e+09,6.485510523060835339e+02,3.772524259693734052e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469791969123000145e+09,6.484667077519671921e+02,3.763230335397641966e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791969661000013e+09,6.476565755507961057e+02,3.758840273950629580e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791970200999975e+09,6.486717523361148778e+02,3.762740846281477047e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791970746000051e+09,6.486417540241261577e+02,3.758110164216933526e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791971289000034e+09,6.493550576666460756e+02,3.756631338673880691e+02,6.420000000000000000e+02,3.770000000000000000e+02
1.469791971840000153e+09,6.478317385383761575e+02,3.763901550701255587e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791972379000187e+09,6.479603528584470951e+02,3.765429084630748662e+02,6.420000000000000000e+02,3.790000000000000000e+02
1.469791972916000128e+09,6.471614379194492130e+02,3.767036495259406479e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469791973460999966e+09,6.466332731706871755e+02,3.766521472583929722e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791974003000021e+09,6.463413234679825337e+02,3.767362769069666228e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791975052000046e+09,6.434082188533539011e+02,3.767871043198228449e+02,6.420000000000000000e+02,3.800000000000000000e+02
1.469791975542000055e+09,6.469871206434486339e+02,3.766084752654075487e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791976027000189e+09,6.473499558520868504e+02,3.766088363846955076e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791976517000198e+09,6.476726955751253172e+02,3.768667080575725663e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791977006999969e+09,6.485414864580463927e+02,3.762787866687222049e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791977501000166e+09,6.465470038168091378e+02,3.766588372345932498e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791977995000124e+09,6.479018597179768904e+02,3.765401455157467581e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791978491000175e+09,6.470797365739916813e+02,3.763397924084444526e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469791979411000013e+09,6.467210237474241694e+02,3.766267494347082447e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791979889000177e+09,6.473780252587555424e+02,3.767469445152320304e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791980371000051e+09,6.475611757336661185e+02,3.764970917556277072e+02,6.420000000000000000e+02,3.800000000000000000e+02
1.469791980848999977e+09,6.472131630005750367e+02,3.765112160767459955e+02,6.420000000000000000e+02,3.810000000000000000e+02
1.469791981328000069e+09,6.472977615067213719e+02,3.766615507367175724e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791981804000139e+09,6.471587050173083071e+02,3.763984962616427197e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791982769999981e+09,6.470073632600413021e+02,3.765972672414720819e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791983264000177e+09,6.470236570268041305e+02,3.766430577900267735e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791983756000042e+09,6.468286232264399587e+02,3.765119943857624776e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791984256000042e+09,6.463185280540543545e+02,3.760391595733415215e+02,6.420000000000000000e+02,3.770000000000000000e+02
1.469791984743000031e+09,6.473818214525083476e+02,3.767227372704637105e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791985241000175e+09,6.471866614625902230e+02,3.765413022322687198e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791985731000185e+09,6.472897206240049854e+02,3.766722426303961697e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791986219000101e+09,6.474612193246986180e+02,3.767303457776724258e+02,6.420000000000000000e+02,3.770000000000000000e+02
1.469791986710000038e+09,6.473180274943305221e+02,3.765074877436673546e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791987200999975e+09,6.471575522242276293e+02,3.764547351067906220e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791987693000078e+09,6.473271257736297457e+02,3.764312972296302178e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791988183000088e+09,6.475763381755696173e+02,3.764812875650151227e+02,6.420000000000000000e+02,3.780000000000000000e+02
1.469791988675000191e+09,6.472152282292796599e+02,3.766864371262797135e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469791989167000055e+09,6.472331266772946492e+02,3.764518448219341735e+02,6.420000000000000000e+02,3.770000000000000000e+02
1.469791989654000044e+09,6.476365808731022753e+02,3.767193209663448670e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469791990159000158e+09,6.522606623518618107e+02,3.797083146288133548e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791990647000074e+09,6.521726543565183647e+02,3.688485292517351581e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791991149000168e+09,6.516209877073861207e+02,3.702367329371563187e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469791991639000177e+09,6.520671475120291234e+02,3.696827366360316205e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469791992186000109e+09,6.515575720930182797e+02,3.699315035651633252e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469791992667000055e+09,6.515051930251973999e+02,3.695154000131256566e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791993159000158e+09,6.517925436401295656e+02,3.698210213644914575e+02,6.390000000000000000e+02,3.790000000000000000e+02
1.469791993647000074e+09,6.517713409353979159e+02,3.700047312745605268e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469791994136000156e+09,6.516615215620232675e+02,3.704949145246947637e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791994626000166e+09,6.515109413866737214e+02,3.700174597955166860e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791995111999989e+09,6.520397733379369356e+02,3.683918055821164330e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469791995603000164e+09,6.522009235395064479e+02,3.680369870220757775e+02,6.390000000000000000e+02,3.790000000000000000e+02
1.469791996092000008e+09,6.522183509372766821e+02,3.685271317178871868e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469791996585000038e+09,6.521332114778291498e+02,3.685404143313270424e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791997075000048e+09,6.521189906921484862e+02,3.685814174392630207e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791997562000036e+09,6.520003911292030807e+02,3.686723016499678351e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791998052999973e+09,6.520671174427883443e+02,3.686300657937999858e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791998538000107e+09,6.520011783899321927e+02,3.685905175315244833e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469791999032000065e+09,6.521512447083459847e+02,3.687129155655111390e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469791999519000053e+09,6.518322239862677634e+02,3.687553923662271131e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792000015000105e+09,6.519877598267613621e+02,3.686731034181835298e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792000509000063e+09,6.520791452787882463e+02,3.684330671804134454e+02,6.390000000000000000e+02,3.790000000000000000e+02
1.469792001001000166e+09,6.522621375952595599e+02,3.687746347590293681e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792001539000034e+09,6.519665990798497432e+02,3.691780310610956803e+02,6.400000000000000000e+02,3.800000000000000000e+02
1.469792002028000116e+09,6.519445301614683785e+02,3.694542722788937112e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792002518000126e+09,6.518497805577584359e+02,3.691798426320612521e+02,6.420000000000000000e+02,3.790000000000000000e+02
1.469792003009000063e+09,6.515999037864621641e+02,3.698175686039364791e+02,6.420000000000000000e+02,3.800000000000000000e+02
1.469792003505000114e+09,6.515137566232842801e+02,3.701316313521570578e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792003992000103e+09,6.514473133754471519e+02,3.700781891376170734e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792004483000040e+09,6.517160737017157999e+02,3.700889128860180790e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792004976000071e+09,6.516145418928473418e+02,3.695634041608989833e+02,6.420000000000000000e+02,3.800000000000000000e+02
1.469792005463999987e+09,6.518035663433818172e+02,3.697627881961876710e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792005958000183e+09,6.513721100525409611e+02,3.698339995458955514e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792006463999987e+09,6.516209045695916302e+02,3.698680899575350622e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792006955000162e+09,6.517590481250002767e+02,3.700103018461302895e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792007457000017e+09,6.517851904390726077e+02,3.700024586934919171e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792007949000120e+09,6.520399901018864739e+02,3.685107257085468291e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792008440999985e+09,6.520608454306923250e+02,3.689348178681751733e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792008927999973e+09,6.521156685948824361e+02,3.682865093862473600e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792009434000015e+09,6.520204099280135779e+02,3.660239295055596358e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792009925000191e+09,6.517685842862592835e+02,3.660240571657419082e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469792010415000200e+09,6.521496232848551244e+02,3.658418741738136077e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792010903000116e+09,6.520060752835854601e+02,3.663241661813215728e+02,6.420000000000000000e+02,3.810000000000000000e+02
1.469792011437000036e+09,6.519198345606922658e+02,3.663619237225951224e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792011921000004e+09,6.518571080554137325e+02,3.668136649767884592e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792012411000013e+09,6.521834081218568144e+02,3.666505750292518542e+02,6.390000000000000000e+02,3.790000000000000000e+02
1.469792012904000044e+09,6.520695303643540228e+02,3.670198658278996504e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792013392000198e+09,6.521149989381535761e+02,3.668455240978337315e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792013883000135e+09,6.520132704911163728e+02,3.668453174719307981e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792014370000124e+09,6.519672208589778393e+02,3.669097635564442612e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792014864000082e+09,6.520584930339118728e+02,3.668619200248881498e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792015351000071e+09,6.523485341898501702e+02,3.668480770979149383e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792015847000122e+09,6.522005135054633911e+02,3.672537211159668118e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792016338000059e+09,6.521219849172468912e+02,3.666957858823890888e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792016824000120e+09,6.521705225072340681e+02,3.669966076599906728e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792017318000078e+09,6.519850425851720956e+02,3.665237775280338610e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469792017810000181e+09,6.521388913850491917e+02,3.662443950994221495e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792018304000139e+09,6.522214052421815040e+02,3.666377363240719092e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792018796000004e+09,6.522597095213093326e+02,3.665664093039741260e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792019297000170e+09,6.521125468408986308e+02,3.670831760979664296e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792019790000200e+09,6.521834011524688322e+02,3.670247071488224719e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792020285000086e+09,6.523157185505231155e+02,3.665958695500910949e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792020832000017e+09,6.524315986516454586e+02,3.665303161527528459e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792021340000153e+09,6.527283431890866723e+02,3.665084445839797240e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792021835000038e+09,6.526216986588734699e+02,3.663896141663443018e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792022332000017e+09,6.506227410072212933e+02,3.685502637548358962e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792022841000080e+09,6.498653323283962209e+02,3.726266448663730557e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792023330000162e+09,6.486350634699231250e+02,3.730108082919903723e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792023825000048e+09,6.492578261540969606e+02,3.746327232792627342e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792024328000069e+09,6.491238215771408022e+02,3.748288340038405977e+02,6.410000000000000000e+02,3.810000000000000000e+02
1.469792024827000141e+09,6.493495254535469030e+02,3.743391478146511417e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792025331000090e+09,6.527876533869228979e+02,3.677668198375616271e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792025828000069e+09,6.519686071321751797e+02,3.685779778947687646e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792026322000027e+09,6.515067789558048617e+02,3.689370830243445880e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792026830000162e+09,6.518910174984619061e+02,3.688473743311938051e+02,6.420000000000000000e+02,3.780000000000000000e+02
1.469792027321000099e+09,6.515608906553185307e+02,3.686125903440547518e+02,6.420000000000000000e+02,3.800000000000000000e+02
1.469792027821000099e+09,6.518668993339703093e+02,3.688775427996259850e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792028312999964e+09,6.520180256846578004e+02,3.685359413818491703e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792028811000109e+09,6.523833817952851177e+02,3.687040205655080172e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792029315999985e+09,6.491996397627216311e+02,3.706466242104584126e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792029812000036e+09,6.449537576211853320e+02,3.753731439257344391e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792030305000067e+09,6.463528792757608699e+02,3.760829908753725590e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792030856000185e+09,6.469923837710128964e+02,3.764347899174396730e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792031347000122e+09,6.493484420288222054e+02,3.756871078851775110e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792031842000008e+09,6.540112684941768748e+02,3.689187197824737154e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792032335999966e+09,6.521290633671733303e+02,3.686397035978125700e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792032831000090e+09,6.519210717550372465e+02,3.688036623489961130e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792033327000141e+09,6.519245633971830785e+02,3.687423439339294760e+02,6.420000000000000000e+02,3.800000000000000000e+02
1.469792033814000130e+09,6.517824469762527997e+02,3.684332693263892224e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792034305999994e+09,6.523635100170488386e+02,3.686054786929757938e+02,6.400000000000000000e+02,3.800000000000000000e+02
1.469792034797000170e+09,6.521080542427600903e+02,3.688459891127997707e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792035286000013e+09,6.520006353932424190e+02,3.688466570113722582e+02,6.400000000000000000e+02,3.800000000000000000e+02
1.469792035779000044e+09,6.520281547502227113e+02,3.687616398616757465e+02,6.420000000000000000e+02,3.790000000000000000e+02
1.469792036367000103e+09,6.518963667569637437e+02,3.687580787365956212e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792036865000010e+09,6.518258792575441021e+02,3.687805605805382925e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792037356000185e+09,6.517194071963155011e+02,3.690124429368920573e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792037842000008e+09,6.519639095219142746e+02,3.689672138588043708e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792038332000017e+09,6.517584147285086829e+02,3.686266371324859961e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792038821000099e+09,6.517348619044300904e+02,3.685885571997763464e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792039318000078e+09,6.517264508351116774e+02,3.687330990167607752e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792039834000111e+09,6.518833012487917813e+02,3.685989272127925460e+02,6.420000000000000000e+02,3.790000000000000000e+02
1.469792040369000196e+09,6.518076714265331475e+02,3.685374904110920511e+02,6.420000000000000000e+02,3.790000000000000000e+02
1.469792040900000095e+09,6.519937903992299653e+02,3.684810393446581998e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792041394000053e+09,6.519134535157587607e+02,3.681788000949782713e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792041881000042e+09,6.520114879657778602e+02,3.680011639354952422e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792042370000124e+09,6.517432648543107234e+02,3.679453451813477614e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792042851000071e+09,6.516884719036843308e+02,3.688313539380809516e+02,6.380000000000000000e+02,3.770000000000000000e+02
1.469792043344000101e+09,6.521888424212376094e+02,3.684736195657811209e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792043835999966e+09,6.521488987389544718e+02,3.682719296069473103e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792044325999975e+09,6.504108913805735028e+02,3.737818252739722880e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792044820000172e+09,6.473671171291312021e+02,3.759392248552339879e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792045308000088e+09,6.441038393055986262e+02,3.763122915523194365e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792045801000118e+09,6.473290234439782580e+02,3.767651935823456597e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792046301000118e+09,6.444896749362524133e+02,3.766581855487514758e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469792046825999975e+09,6.470436617930688499e+02,3.769167252120945477e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792047320000172e+09,6.522512622251285848e+02,3.768782232947073112e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792047812999964e+09,6.523043306457191193e+02,3.686410270773348543e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792048302999973e+09,6.520030892483097205e+02,3.680478239858127836e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792048794000149e+09,6.523543620391440072e+02,3.679010290525912410e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792049307000160e+09,6.518595654270000068e+02,3.686707302121524776e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792049799000025e+09,6.518794205227828797e+02,3.690322935102350925e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792050351999998e+09,6.522079736702741002e+02,3.688563591008854132e+02,6.400000000000000000e+02,3.800000000000000000e+02
1.469792050855000019e+09,6.517602789636736134e+02,3.686627641021509589e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792051346000195e+09,6.520492369974754183e+02,3.686819984220928177e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792051850000143e+09,6.527140953113622572e+02,3.687066284063861303e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792052346000195e+09,6.509063738303715354e+02,3.698341994210728672e+02,6.420000000000000000e+02,3.810000000000000000e+02
1.469792052844000101e+09,6.511070446499714990e+02,3.724515893361897270e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792053348000050e+09,6.515199523553972085e+02,3.717312448165240539e+02,6.420000000000000000e+02,3.770000000000000000e+02
1.469792053854000092e+09,6.516021969655300836e+02,3.670849264414536606e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792054344000101e+09,6.521301219780442580e+02,3.644598361870934582e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792054832000017e+09,6.522169790077465450e+02,3.644458154513635577e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792055320000172e+09,6.533075549606046479e+02,3.651482592659395436e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792055812000036e+09,6.504430499417353531e+02,3.737537909789949708e+02,6.390000000000000000e+02,3.790000000000000000e+02
1.469792056327000141e+09,6.471961762966634524e+02,3.768643558461249086e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792056819000006e+09,6.474244170010071002e+02,3.768539983627771335e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792057323000193e+09,6.476939766795303512e+02,3.768508490492181409e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792057812999964e+09,6.477150169859536391e+02,3.765128664925780413e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792058321000099e+09,6.477292193077920501e+02,3.767448274642015917e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792058812000036e+09,6.517182573377901917e+02,3.754338061801253730e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792059311000109e+09,6.507813566361111270e+02,3.753001355931491503e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792059845000029e+09,6.534802192928167415e+02,3.679623892422854397e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792060337000132e+09,6.532694947364643667e+02,3.671757690145455513e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792060825999975e+09,6.516293493385219335e+02,3.671126455296978861e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792061312000036e+09,6.518198067310216857e+02,3.672428315730639383e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792061800000191e+09,6.519305833680379010e+02,3.662570810133984196e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792062294000149e+09,6.519989456813318611e+02,3.665418611109734002e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792062779000044e+09,6.520353403836297730e+02,3.662610764552132423e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792063266000032e+09,6.521872437781366898e+02,3.660058671762751601e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469792063756000042e+09,6.519574127064854565e+02,3.656525111039129001e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792064246000051e+09,6.518861909768716032e+02,3.656243353474320088e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792064732000113e+09,6.519116948693108498e+02,3.654215979804031917e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792065221000195e+09,6.519910657934785831e+02,3.656376182152475849e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469792065708000183e+09,6.522501223932885068e+02,3.648527566944747491e+02,6.410000000000000000e+02,3.800000000000000000e+02
1.469792066200000048e+09,6.520543871367357269e+02,3.658081478501869128e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792066690999985e+09,6.520404339964676410e+02,3.662023172734204763e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792067179000139e+09,6.524676274237803000e+02,3.660144118635565178e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792067669000149e+09,6.519804232474363062e+02,3.649099339711238486e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792068154999971e+09,6.523803708279631337e+02,3.637299630799882948e+02,6.410000000000000000e+02,3.810000000000000000e+02
1.469792068644999981e+09,6.518423009379649784e+02,3.627957440159857470e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792069136000156e+09,6.519972305013611731e+02,3.626577023992574595e+02,6.410000000000000000e+02,3.770000000000000000e+02
